,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0
17,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862
18,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069
19,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069
20,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862
21,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923,9923
22,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432
23,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884
24,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432
25,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432
26,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884
27,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432
28,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432
29,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884
30,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432
31,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432,12432
32,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884,4884
33,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577,13577
34,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465
35,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388
36,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465
37,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465
38,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388
39,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465
40,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465,14465
41,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388
42,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263,15263
43,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786
44,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477
45,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786
46,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786
47,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477
48,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786
49,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786
50,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477,8477
51,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202,16202
52,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310
53,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085,10085
