,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10,0.5008680555555556,0.5,0.4992404513888889,0.4939236111111111,0.4950086805555556,0.4968532986111111,0.5072699652777778,0.4955512152777778,0.5005425347222222,0.4970703125,0.5032552083333334,0.5034722222222222,0.5028211805555556,0.4995659722222222,0.4899088541666667,0.5029296875,0.4995659722222222,0.4978298611111111,0.4946831597222222,0.4913194444444444,0.4774305555555556,0.4567057291666667,0.4164496527777778,0.4977213541666667,0.5791015625,0.2985026041666667,0.880859375,0.9984809027777778,1.0,1.0,0.0,0.5300564236111112
11,0.4982638888888889,0.498046875,0.5014105902777778,0.4947916666666667,0.4994574652777778,0.5057508680555556,0.4925130208333333,0.5036892361111112,0.5064019097222222,0.5086805555555556,0.5035807291666666,0.4985894097222222,0.4973958333333333,0.4996744791666667,0.4997829861111111,0.5043402777777778,0.4949001736111111,0.498046875,0.498046875,0.4870876736111111,0.4768880208333333,0.4592013888888889,0.4099392361111111,0.5014105902777778,0.5698784722222222,0.3057725694444444,0.9104817708333334,0.9993489583333334,1.0,1.0,0.0,0.5532769097222222
12,0.4939236111111111,0.4994574652777778,0.5064019097222222,0.4975043402777778,0.5092230902777778,0.5048828125,0.4968532986111111,0.4937065972222222,0.4976128472222222,0.5042317708333334,0.4952256944444444,0.5017361111111112,0.4983723958333333,0.4951171875,0.5118272569444444,0.4978298611111111,0.4947916666666667,0.4904513888888889,0.4851345486111111,0.5081380208333334,0.4713541666666667,0.4616970486111111,0.4137369791666667,0.5094401041666666,0.6067708333333334,0.25390625,0.90234375,0.9992404513888888,1.0,1.0,0.0,0.5388454861111112
13,0.4990234375,0.5016276041666666,0.5054796006944444,0.5040690104166666,0.5025499131944444,0.4964735243055556,0.5021701388888888,0.4995659722222222,0.5028211805555556,0.5031467013888888,0.4954969618055556,0.494140625,0.5084635416666666,0.5004340277777778,0.5002170138888888,0.4970160590277778,0.4984266493055556,0.4963107638888889,0.4949001736111111,0.4918619791666667,0.482421875,0.4596896701388889,0.4103732638888889,0.5031467013888888,0.5843641493055556,0.2870551215277778,0.9074435763888888,0.9993489583333334,1.0,1.0,0.0,0.5359157986111112
14,0.5016004774305556,0.5008680555555556,0.4982367621527778,0.4981011284722222,0.4959581163194444,0.4951985677083333,0.4985080295138889,0.4979112413194444,0.4966634114583333,0.50244140625,0.5020616319444444,0.4976942274305556,0.5017903645833334,0.5012478298611112,0.5038248697916666,0.5010036892361112,0.5027669270833334,0.4952528211805556,0.4978569878472222,0.4937065972222222,0.4774305555555556,0.45849609375,0.4167751736111111,0.5079752604166666,0.5975206163194444,0.2588975694444444,0.8876410590277778,0.9985080295138888,1.0,1.0,0.0,0.533447265625
15,0.5,0.5051812065972222,0.5016276041666666,0.4984809027777778,0.4963921440972222,0.4983452690972222,0.5013834635416666,0.5017632378472222,0.5024142795138888,0.4973415798611111,0.5008409288194444,0.495849609375,0.5016547309027778,0.5002712673611112,0.4969075520833333,0.4992133246527778,0.4969618055555556,0.4973958333333333,0.4974229600694444,0.4917534722222222,0.4809299045138889,0.4547797309027778,0.4140896267361111,0.5089246961805556,0.5979275173611112,0.2552897135416667,0.8761121961805556,0.9984266493055556,1.0,1.0,0.0,0.5354546440972222
16,0.4996202256944444,0.4974772135416667,0.5017632378472222,0.49560546875,0.4984537760416667,0.4988878038194444,0.498046875,0.502197265625,0.5007595486111112,0.5021430121527778,0.5035807291666666,0.5002170138888888,0.5010036892361112,0.5029568142361112,0.5057779947916666,0.5027126736111112,0.4973687065972222,0.4987250434027778,0.4945746527777778,0.4854871961805556,0.475341796875,0.4522026909722222,0.4152560763888889,0.5132921006944444,0.6162109375,0.217529296875,0.8777398003472222,0.9985622829861112,1.0,1.0,0.0,0.5444878472222222
17,0.4976399739583333,0.5063205295138888,0.499755859375,0.4993489583333333,0.4988878038194444,0.504150390625,0.503662109375,0.5029025607638888,0.4978298611111111,0.496826171875,0.5000271267361112,0.4965549045138889,0.505615234375,0.4971788194444444,0.5026584201388888,0.4988606770833333,0.4938693576388889,0.4997829861111111,0.4981825086805556,0.4923502604166667,0.4791666666666667,0.4522840711805556,0.4130588107638889,0.5110134548611112,0.6228841145833334,0.22119140625,0.9124077690972222,0.9992133246527778,1.0,1.0,0.0,0.5441623263888888
18,0.4987521701388889,0.5009765625,0.5011935763888888,0.4957682291666667,0.5073513454861112,0.5030653211805556,0.4989420572916667,0.5023871527777778,0.5007052951388888,0.5052625868055556,0.4943576388888889,0.4946017795138889,0.5049913194444444,0.5004611545138888,0.4996744791666667,0.5018446180555556,0.4944390190972222,0.4931911892361111,0.4962836371527778,0.4842393663194444,0.4810926649305556,0.4517144097222222,0.4184299045138889,0.4994845920138889,0.5765787760416666,0.1792534722222222,0.8231065538194444,0.9989691840277778,1.0,1.0,0.0,0.5174967447916666
19,0.4953125,0.5,0.4796875,0.5,0.4609375,0.471875,0.5421875,0.5,0.490625,0.4765625,0.53125,0.496875,0.5015625,0.5015625,0.509375,0.4828125,0.46875,0.5015625,0.4921875,0.503125,0.4703125,0.490625,0.4234375,0.4859375,0.4890625,0.821875,0.9890625,1.0,1.0,1.0,0.0,0.5890625
